barrier_label,barrier_kcal_mol,dims,sites,replicas,segment,temperature_c,duration_s,released_ar40_mean,released_ar40_ci95_low,released_ar40_ci95_high,released_ar39_mean,released_ar36_mean,cumulative_ar40_fraction_mean,cumulative_ar39_fraction_mean,ar39_fraction_start,apparent_age_ma_mean,apparent_age_ma_ci95_low,apparent_age_ma_ci95_high,apparent_age_defined_replicas,ar36_ar40_mean
low,53.0,12x12x6,6912,8,2,550.0,600.0,22.375,18.875,25.875,40.25,4.0,0.9949124305136964,0.2064792071401861,0.09178328134037897,10.03874569189557,8.590216113418814,11.49390722157413,8,0.18581425893872838
low,53.0,12x12x6,6912,8,3,600.0,600.0,0.5,0.125,0.875,182.25,0.0,1.0,0.7251894297012941,0.2064792071401861,0.0504599496785119,0.013503167682433257,0.08741673167459055,8,0.0
low,53.0,12x12x6,6912,8,4,650.0,600.0,0.0,0.0,0.0,93.875,0.0,1.0,0.992888411112173,0.7251894297012941,0.0,0.0,0.0,8,
low,53.0,12x12x6,6912,8,5,700.0,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.992888411112173,0.992888411112173,,,,0,
low,53.0,12x12x6,6912,8,6,750.0,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.992888411112173,0.992888411112173,,,,0,
low,53.0,12x12x6,6912,8,7,800.0000000000001,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.992888411112173,0.992888411112173,,,,0,
low,53.0,12x12x6,6912,8,8,850.0000000000001,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.992888411112173,0.992888411112173,,,,0,
low,53.0,12x12x6,6912,8,9,900.0000000000001,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.992888411112173,0.992888411112173,,,,0,
low,53.0,12x12x6,6912,8,10,950.0000000000001,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.992888411112173,0.992888411112173,,,,0,
low,53.0,12x12x6,6912,8,11,1000.0000000000001,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.992888411112173,0.992888411112173,,,,0,
low,53.0,12x12x6,6912,8,12,1050.0,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.992888411112173,0.992888411112173,,,,0,
low,53.0,12x12x6,6912,8,13,1100.0,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.992888411112173,0.992888411112173,,,,0,
low,53.0,12x12x6,6912,8,14,1150.0,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.992888411112173,0.992888411112173,,,,0,
low,53.0,12x12x6,6912,8,15,1200.0,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.992888411112173,0.992888411112173,,,,0,
high,63.0,4x4x6,768,8,1,500.0,600.0,2.875,1.75,4.0,1.5,0.375,0.218886077158136,0.0418683965535002,0.0,35.89756009019077,18.775114736194038,61.220689248509345,7,0.22916666666666666
high,63.0,4x4x6,768,8,2,550.0,600.0,1.625,1.0,2.25,2.0,0.375,0.34049131016042783,0.09744383644549998,0.0418683965535002,13.446174586337033,5.995056377072861,21.72683796604461,7,0.2857142857142857
high,63.0,4x4x6,768,8,3,600.0,600.0,7.25,5.375,9.25,21.0,1.625,0.915625,0.6763089901685732,0.09744383644549998,6.167352806271958,4.855198716558668,7.971301710431823,8,0.21422847985347984
high,63.0,4x4x6,768,8,4,650.0,600.0,1.0,0.125,2.125,11.625,0.25,1.0,0.9931633407243163,0.6763089901685732,1.1711409754004434,0.0,2.4671656172561414,8,0.3333333333333333
high,63.0,4x4x6,768,8,5,700.0,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9931633407243163,0.9931633407243163,,,,0,
high,63.0,4x4x6,768,8,6,750.0,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9931633407243163,0.9931633407243163,,,,0,
high,63.0,4x4x6,768,8,7,800.0000000000001,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9931633407243163,0.9931633407243163,,,,0,
high,63.0,4x4x6,768,8,8,850.0000000000001,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9931633407243163,0.9931633407243163,,,,0,
high,63.0,4x4x6,768,8,9,900.0000000000001,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9931633407243163,0.9931633407243163,,,,0,
high,63.0,4x4x6,768,8,10,950.0000000000001,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9931633407243163,0.9931633407243163,,,,0,
high,63.0,4x4x6,768,8,11,1000.0000000000001,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9931633407243163,0.9931633407243163,,,,0,
high,63.0,4x4x6,768,8,12,1050.0,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9931633407243163,0.9931633407243163,,,,0,
high,63.0,4x4x6,768,8,13,1100.0,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9931633407243163,0.9931633407243163,,,,0,
high,63.0,4x4x6,768,8,14,1150.0,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9931633407243163,0.9931633407243163,,,,0,
high,63.0,4x4x6,768,8,15,1200.0,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9931633407243163,0.9931633407243163,,,,0,
high,63.0,8x8x6,3072,8,1,500.0,600.0,16.25,14.5,18.125,5.75,2.25,0.33957561187314445,0.037922447535937195,0.0,56.71742688984708,43.77543342803608,71.12229489635779,8,0.14427579161035042
high,63.0,8x8x6,3072,8,2,550.0,600.0,5.5,4.25,6.75,7.25,0.75,0.45438274557604286,0.08569311469615201,0.037922447535937195,14.594964428663328,10.941334820084595,19.27178953877987,8,0.12767857142857142
high,63.0,8x8x6,3072,8,3,600.0,600.0,23.375,21.625,25.125,85.75,5.625,0.944008045919918,0.6557498406460979,0.08569311469615201,4.934141004249212,4.4427008184937105,5.34392406149149,8,0.24005669514822833
high,63.0,8x8x6,3072,8,4,650.0,600.0,2.625,1.625,3.625,51.375,0.375,1.0,0.9957471264367816,0.6557498406460979,0.8886277903722989,0.6006082511015775,1.2304406557546466,8,0.1125
high,63.0,8x8x6,3072,8,5,700.0,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9957471264367816,0.9957471264367816,,,,0,
high,63.0,8x8x6,3072,8,6,750.0,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9957471264367816,0.9957471264367816,,,,0,
high,63.0,8x8x6,3072,8,7,800.0000000000001,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9957471264367816,0.9957471264367816,,,,0,
high,63.0,8x8x6,3072,8,8,850.0000000000001,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9957471264367816,0.9957471264367816,,,,0,
high,63.0,8x8x6,3072,8,9,900.0000000000001,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9957471264367816,0.9957471264367816,,,,0,
high,63.0,8x8x6,3072,8,10,950.0000000000001,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9957471264367816,0.9957471264367816,,,,0,
high,63.0,8x8x6,3072,8,11,1000.0000000000001,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9957471264367816,0.9957471264367816,,,,0,
high,63.0,8x8x6,3072,8,12,1050.0,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9957471264367816,0.9957471264367816,,,,0,
high,63.0,8x8x6,3072,8,13,1100.0,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9957471264367816,0.9957471264367816,,,,0,
high,63.0,8x8x6,3072,8,14,1150.0,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9957471264367816,0.9957471264367816,,,,0,
high,63.0,8x8x6,3072,8,15,1200.0,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9957471264367816,0.9957471264367816,,,,0,
high,63.0,12x12x6,6912,8,1,500.0,600.0,33.125,28.875,37.875,13.75,7.5,0.3533022441574694,0.03912608596813482,0.0,44.56281872026857,36.91364241348863,53.314584139910366,8,0.23677248677248677
high,63.0,12x12x6,6912,8,2,550.0,600.0,10.125,8.25,11.625,18.0,1.625,0.4609693326641583,0.089994322749645,0.03912608596813482,11.003849975719735,8.334264837568684,13.674179029289807,8,0.1642628205128205
high,63.0,12x12x6,6912,8,3,600.0,600.0,43.75,38.875,49.0,198.0,9.625,0.9275463908110407,0.654273800850281,0.089994322749645,3.994798580418071,3.563878703199279,4.530616510326697,8,0.2202590553654215
high,63.0,12x12x6,6912,8,4,650.0,600.0,6.625,5.75,7.625,118.75,0.875,1.0,0.992888411112173,0.654273800850281,1.0100454568415451,0.8519864454778106,1.1557276338759477,8,0.1308531746031746
high,63.0,12x12x6,6912,8,5,700.0,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.992888411112173,0.992888411112173,,,,0,
high,63.0,12x12x6,6912,8,6,750.0,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.992888411112173,0.992888411112173,,,,0,
high,63.0,12x12x6,6912,8,7,800.0000000000001,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.992888411112173,0.992888411112173,,,,0,
high,63.0,12x12x6,6912,8,8,850.0000000000001,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.992888411112173,0.992888411112173,,,,0,
high,63.0,12x12x6,6912,8,9,900.0000000000001,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.992888411112173,0.992888411112173,,,,0,
high,63.0,12x12x6,6912,8,10,950.0000000000001,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.992888411112173,0.992888411112173,,,,0,
high,63.0,12x12x6,6912,8,11,1000.0000000000001,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.992888411112173,0.992888411112173,,,,0,
high,63.0,12x12x6,6912,8,12,1050.0,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.992888411112173,0.992888411112173,,,,0,
high,63.0,12x12x6,6912,8,13,1100.0,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.992888411112173,0.992888411112173,,,,0,
high,63.0,12x12x6,6912,8,14,1150.0,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.992888411112173,0.992888411112173,,,,0,
high,63.0,12x12x6,6912,8,15,1200.0,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.992888411112173,0.992888411112173,,,,0,
